"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 12 15:32:32 GMT 2024","Thu Sep 12 15:32:32 GMT 2024","10","Tests","test_registration","TestProgmusix","","","test_change_admin_email",""
"passed","Thu Sep 12 15:32:44 GMT 2024","Thu Sep 12 15:32:48 GMT 2024","4484","Tests","test_reg_negative","TestProgmusix","","","test_reg_invalid_email",""
"passed","Thu Sep 12 15:31:47 GMT 2024","Thu Sep 12 15:32:32 GMT 2024","44917","Tests","test_registration","TestProgmusix","","","test_reg_email",""
"passed","Thu Sep 12 15:32:39 GMT 2024","Thu Sep 12 15:32:43 GMT 2024","4425","Tests","test_reg_negative","TestProgmusix","","","test_reg_invalid_username",""
"passed","Thu Sep 12 15:33:00 GMT 2024","Thu Sep 12 15:33:00 GMT 2024","9","Tests","test_login","TestProgmusix","","","test_user_role",""
"passed","Thu Sep 12 15:32:34 GMT 2024","Thu Sep 12 15:32:36 GMT 2024","2478","Tests","test_reg_negative","TestProgmusix","","","test_reg_TAB",""
"passed","Thu Sep 12 15:32:58 GMT 2024","Thu Sep 12 15:32:59 GMT 2024","1265","Tests","test_login","TestProgmusix","","","test_login_positive",""
"passed","Thu Sep 12 15:32:49 GMT 2024","Thu Sep 12 15:32:53 GMT 2024","3535","Tests","test_reg_negative","TestProgmusix","","","test_reg_invalid_password",""
"broken","Thu Sep 12 15:33:01 GMT 2024","Thu Sep 12 15:33:52 GMT 2024","51481","Tests","test_purchase","TestProgmusix","","","test_paying",""
"passed","Thu Sep 12 15:31:37 GMT 2024","Thu Sep 12 15:31:46 GMT 2024","9182","Tests","test_registration","TestProgmusix","","","test_regtest",""
"passed","Thu Sep 12 15:32:53 GMT 2024","Thu Sep 12 15:32:57 GMT 2024","3589","Tests","test_reg_negative","TestProgmusix","","","test_reg_dif_password",""
"passed","Thu Sep 12 15:32:37 GMT 2024","Thu Sep 12 15:32:38 GMT 2024","522","Tests","test_reg_negative","TestProgmusix","","","test_reg_negative",""
