"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Sep 13 09:04:38 GMT 2024","Fri Sep 13 09:04:38 GMT 2024","10","Postman.test_Postman","tests_Postman","","","","test_postman_1",""
"passed","Fri Sep 13 09:04:26 GMT 2024","Fri Sep 13 09:04:29 GMT 2024","3735","Tests","test_reg_negative","TestProgmusix","","","test_reg_invalid_password",""
"passed","Fri Sep 13 09:05:55 GMT 2024","Fri Sep 13 09:05:55 GMT 2024","19","Tests","test_ProgMusix","TestProgmusix","","","test_postman1",""
"passed","Fri Sep 13 09:04:09 GMT 2024","Fri Sep 13 09:04:09 GMT 2024","11","Tests","test_registration","TestProgmusix","","","test_change_admin_email",""
"passed","Fri Sep 13 09:04:10 GMT 2024","Fri Sep 13 09:04:13 GMT 2024","2496","Tests","test_reg_negative","TestProgmusix","","","test_reg_TAB",""
"passed","Fri Sep 13 09:04:38 GMT 2024","Fri Sep 13 09:04:39 GMT 2024","924","Postman.test_Postman","tests_Postman","","","","test_postman_reg",""
"passed","Fri Sep 13 09:04:55 GMT 2024","Fri Sep 13 09:05:44 GMT 2024","49357","Tests","test_ProgMusix","TestProgmusix","","","test_reg_email",""
"passed","Fri Sep 13 09:05:51 GMT 2024","Fri Sep 13 09:05:52 GMT 2024","823","Tests","test_ProgMusix","TestProgmusix","","","test_login_negative",""
"passed","Fri Sep 13 09:04:20 GMT 2024","Fri Sep 13 09:04:25 GMT 2024","4675","Tests","test_reg_negative","TestProgmusix","","","test_reg_invalid_email",""
"passed","Fri Sep 13 09:04:14 GMT 2024","Fri Sep 13 09:04:14 GMT 2024","566","Tests","test_reg_negative","TestProgmusix","","","test_reg_negative",""
"passed","Fri Sep 13 09:04:39 GMT 2024","Fri Sep 13 09:04:54 GMT 2024","15362","Postman.test_Postman","tests_Postman","","","","test_postman_user",""
"passed","Fri Sep 13 09:04:15 GMT 2024","Fri Sep 13 09:04:19 GMT 2024","4453","Tests","test_reg_negative","TestProgmusix","","","test_reg_invalid_username",""
"passed","Fri Sep 13 09:05:45 GMT 2024","Fri Sep 13 09:05:49 GMT 2024","3547","Tests","test_ProgMusix","TestProgmusix","","","test_long_email",""
"passed","Fri Sep 13 09:04:37 GMT 2024","Fri Sep 13 09:04:37 GMT 2024","9","Tests","test_login","TestProgmusix","","","test_user_role",""
"passed","Fri Sep 13 09:04:30 GMT 2024","Fri Sep 13 09:04:34 GMT 2024","3656","Tests","test_reg_negative","TestProgmusix","","","test_reg_dif_password",""
"passed","Fri Sep 13 09:05:53 GMT 2024","Fri Sep 13 09:05:55 GMT 2024","2002","Tests","test_ProgMusix","TestProgmusix","","","test_contact",""
"passed","Fri Sep 13 09:03:21 GMT 2024","Fri Sep 13 09:04:09 GMT 2024","47866","Tests","test_registration","TestProgmusix","","","test_reg_email",""
"passed","Fri Sep 13 09:04:35 GMT 2024","Fri Sep 13 09:04:36 GMT 2024","1375","Tests","test_login","TestProgmusix","","","test_login_positive",""
"passed","Fri Sep 13 09:03:12 GMT 2024","Fri Sep 13 09:03:20 GMT 2024","8241","Tests","test_registration","TestProgmusix","","","test_regtest",""
"passed","Fri Sep 13 09:05:49 GMT 2024","Fri Sep 13 09:05:50 GMT 2024","1211","Tests","test_ProgMusix","TestProgmusix","","","test_login_TAB",""
"passed","Fri Sep 13 09:05:57 GMT 2024","Fri Sep 13 09:06:02 GMT 2024","5626","Tests","test_purchase","TestProgmusix","","","test_paying",""
