"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 11 16:30:51 GMT 2024","Wed Sep 11 16:31:34 GMT 2024","42754","Tests","test_registration","TestProgmusix","","","test_reg_email",""
"passed","Wed Sep 11 16:30:42 GMT 2024","Wed Sep 11 16:30:51 GMT 2024","8266","Tests","test_registration","TestProgmusix","","","test_regtest",""
"passed","Wed Sep 11 16:32:06 GMT 2024","Wed Sep 11 16:32:07 GMT 2024","1353","Tests","test_login","TestProgmusix","","","test_login_positive",""
"passed","Wed Sep 11 16:32:00 GMT 2024","Wed Sep 11 16:32:04 GMT 2024","3951","Tests","test_reg_negative","TestProgmusix","","","test_reg_dif_password",""
"passed","Wed Sep 11 16:31:48 GMT 2024","Wed Sep 11 16:31:52 GMT 2024","4889","Tests","test_reg_negative","TestProgmusix","","","test_reg_invalid_email",""
"passed","Wed Sep 11 16:32:09 GMT 2024","Wed Sep 11 16:32:09 GMT 2024","12","Tests","test_login","TestProgmusix","","","test_user_role",""
"passed","Wed Sep 11 16:31:36 GMT 2024","Wed Sep 11 16:31:39 GMT 2024","2608","Tests","test_reg_negative","TestProgmusix","","","test_reg_TAB",""
"passed","Wed Sep 11 16:31:54 GMT 2024","Wed Sep 11 16:31:59 GMT 2024","4404","Tests","test_reg_negative","TestProgmusix","","","test_reg_invalid_password",""
"passed","Wed Sep 11 16:31:42 GMT 2024","Wed Sep 11 16:31:46 GMT 2024","4543","Tests","test_reg_negative","TestProgmusix","","","test_reg_invalid_username",""
"passed","Wed Sep 11 16:31:35 GMT 2024","Wed Sep 11 16:31:35 GMT 2024","15","Tests","test_registration","TestProgmusix","","","test_change_admin_email",""
"broken","Wed Sep 11 16:32:10 GMT 2024","Wed Sep 11 16:32:29 GMT 2024","18771","Tests","test_purchase","TestProgmusix","","","test_paying",""
"passed","Wed Sep 11 16:31:40 GMT 2024","Wed Sep 11 16:31:41 GMT 2024","846","Tests","test_reg_negative","TestProgmusix","","","test_reg_negative",""
