"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 12 15:25:19 GMT 2024","Thu Sep 12 15:25:19 GMT 2024","10","Tests","test_login","TestProgmusix","","","test_user_role",""
"passed","Thu Sep 12 15:26:16 GMT 2024","Thu Sep 12 15:26:18 GMT 2024","1215","Tests","test_ProgMusix","TestProgmusix","","","test_login_TAB",""
"passed","Thu Sep 12 15:26:22 GMT 2024","Thu Sep 12 15:26:22 GMT 2024","17","Tests","test_ProgMusix","TestProgmusix","","","test_postman1",""
"passed","Thu Sep 12 15:24:56 GMT 2024","Thu Sep 12 15:24:56 GMT 2024","591","Tests","test_reg_negative","TestProgmusix","","","test_reg_negative",""
"passed","Thu Sep 12 15:24:53 GMT 2024","Thu Sep 12 15:24:55 GMT 2024","2464","Tests","test_reg_negative","TestProgmusix","","","test_reg_TAB",""
"passed","Thu Sep 12 15:26:23 GMT 2024","Thu Sep 12 15:26:23 GMT 2024","9","Postman.test_Postman","tests_Postman","","","","test_postman_1",""
"passed","Thu Sep 12 15:25:07 GMT 2024","Thu Sep 12 15:25:11 GMT 2024","3517","Tests","test_reg_negative","TestProgmusix","","","test_reg_invalid_password",""
"passed","Thu Sep 12 15:24:57 GMT 2024","Thu Sep 12 15:25:01 GMT 2024","4461","Tests","test_reg_negative","TestProgmusix","","","test_reg_invalid_username",""
"passed","Thu Sep 12 15:26:18 GMT 2024","Thu Sep 12 15:26:19 GMT 2024","808","Tests","test_ProgMusix","TestProgmusix","","","test_login_negative",""
"passed","Thu Sep 12 15:25:20 GMT 2024","Thu Sep 12 15:25:24 GMT 2024","4665","Tests","test_purchase","TestProgmusix","","","test_paying",""
"passed","Thu Sep 12 15:26:12 GMT 2024","Thu Sep 12 15:26:16 GMT 2024","3519","Tests","test_ProgMusix","TestProgmusix","","","test_long_email",""
"passed","Thu Sep 12 15:25:12 GMT 2024","Thu Sep 12 15:25:15 GMT 2024","3640","Tests","test_reg_negative","TestProgmusix","","","test_reg_dif_password",""
"passed","Thu Sep 12 15:25:26 GMT 2024","Thu Sep 12 15:26:11 GMT 2024","45721","Tests","test_ProgMusix","TestProgmusix","","","test_reg_email",""
"passed","Thu Sep 12 15:23:56 GMT 2024","Thu Sep 12 15:24:05 GMT 2024","8584","Tests","test_registration","TestProgmusix","","","test_regtest",""
"passed","Thu Sep 12 15:24:05 GMT 2024","Thu Sep 12 15:24:51 GMT 2024","45637","Tests","test_registration","TestProgmusix","","","test_reg_email",""
"passed","Thu Sep 12 15:25:16 GMT 2024","Thu Sep 12 15:25:18 GMT 2024","1263","Tests","test_login","TestProgmusix","","","test_login_positive",""
"passed","Thu Sep 12 15:26:20 GMT 2024","Thu Sep 12 15:26:22 GMT 2024","2045","Tests","test_ProgMusix","TestProgmusix","","","test_contact",""
"passed","Thu Sep 12 15:25:02 GMT 2024","Thu Sep 12 15:25:06 GMT 2024","4485","Tests","test_reg_negative","TestProgmusix","","","test_reg_invalid_email",""
"passed","Thu Sep 12 15:24:52 GMT 2024","Thu Sep 12 15:24:52 GMT 2024","9","Tests","test_registration","TestProgmusix","","","test_change_admin_email",""
