"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Sep 13 15:00:25 GMT 2024","Fri Sep 13 15:00:25 GMT 2024","92","ProgMusix Final","Login","","","","Login - invalid username",""
"failed","Fri Sep 13 15:00:25 GMT 2024","Fri Sep 13 15:00:25 GMT 2024","17","ProgMusix Final","Products","","","","Admin_new_category",""
"failed","Fri Sep 13 15:00:26 GMT 2024","Fri Sep 13 15:00:26 GMT 2024","15","ProgMusix Final","Purchase","","","","Order_wrongdocumentation",""
"passed","Fri Sep 13 15:00:23 GMT 2024","Fri Sep 13 15:00:23 GMT 2024","18","ProgMusix Final","Registration","","","","Reg - invalid username",""
"failed","Fri Sep 13 15:00:25 GMT 2024","Fri Sep 13 15:00:25 GMT 2024","18","ProgMusix Final","Products","","","","Admin_product_delete_by_id",""
"failed","Fri Sep 13 15:00:26 GMT 2024","Fri Sep 13 15:00:26 GMT 2024","13","ProgMusix Final","Purchase","","","","Charge",""
"failed","Fri Sep 13 15:00:25 GMT 2024","Fri Sep 13 15:00:25 GMT 2024","18","ProgMusix Final","Products","","","","Negative_admin_new product_duplicate",""
"failed","Fri Sep 13 15:00:26 GMT 2024","Fri Sep 13 15:00:26 GMT 2024","13","ProgMusix Final","Purchase","","","","My orders",""
"passed","Fri Sep 13 15:00:23 GMT 2024","Fri Sep 13 15:00:23 GMT 2024","31","ProgMusix Final","Registration","","","","Reg - üres",""
"passed","Fri Sep 13 15:00:25 GMT 2024","Fri Sep 13 15:00:25 GMT 2024","93","ProgMusix Final","Login","","","","Login - üres",""
"failed","Fri Sep 13 15:00:26 GMT 2024","Fri Sep 13 15:00:26 GMT 2024","14","ProgMusix Final","Purchase","","","","Negative_order_wrong_invalid_email",""
"passed","Fri Sep 13 15:00:25 GMT 2024","Fri Sep 13 15:00:25 GMT 2024","94","ProgMusix Final","Products","","","","All_products",""
"passed","Fri Sep 13 15:00:26 GMT 2024","Fri Sep 13 15:00:26 GMT 2024","14","ProgMusix Final","Purchase","","","","Negative_order_wrong_short",""
"passed","Fri Sep 13 15:00:26 GMT 2024","Fri Sep 13 15:00:26 GMT 2024","15","ProgMusix Final","Products","","","","Negative_categories_by_id_max_character",""
"passed","Fri Sep 13 15:00:23 GMT 2024","Fri Sep 13 15:00:23 GMT 2024","20","ProgMusix Final","Registration","","","","Reg - invalid password",""
"failed","Fri Sep 13 15:00:26 GMT 2024","Fri Sep 13 15:00:26 GMT 2024","14","ProgMusix Final","Contact","","","","Message",""
"failed","Fri Sep 13 15:00:25 GMT 2024","Fri Sep 13 15:00:25 GMT 2024","93","ProgMusix Final","Login","","","","Login - customer",""
"passed","Fri Sep 13 15:00:26 GMT 2024","Fri Sep 13 15:00:26 GMT 2024","18","ProgMusix Final","Products","","","","Negative_products_by_id",""
"failed","Fri Sep 13 15:00:26 GMT 2024","Fri Sep 13 15:00:26 GMT 2024","15","ProgMusix Final","Purchase","","","","Order",""
"passed","Fri Sep 13 15:00:25 GMT 2024","Fri Sep 13 15:00:25 GMT 2024","19","ProgMusix Final","Products","","","","Negative_ratings_for_product_by_product_id_with_wrong_value",""
"failed","Fri Sep 13 15:00:23 GMT 2024","Fri Sep 13 15:00:25 GMT 2024","1135","ProgMusix Final","Registration","","","","Reg - meglévő e-mail",""
"failed","Fri Sep 13 15:00:25 GMT 2024","Fri Sep 13 15:00:25 GMT 2024","20","ProgMusix Final","Users","","","","User Data - admin",""
"passed","Fri Sep 13 15:00:25 GMT 2024","Fri Sep 13 15:00:25 GMT 2024","17","ProgMusix Final","Products","","","","Negative_ratings_for_product_by_not_available_product_id",""
"passed","Fri Sep 13 15:00:25 GMT 2024","Fri Sep 13 15:00:25 GMT 2024","90","ProgMusix Final","Login","","","","Login - invalid password",""
"failed","Fri Sep 13 15:00:26 GMT 2024","Fri Sep 13 15:00:26 GMT 2024","14","ProgMusix Final","Purchase","","","","Negative_order_wrong_productID",""
"failed","Fri Sep 13 15:00:25 GMT 2024","Fri Sep 13 15:00:25 GMT 2024","181","ProgMusix Final","Login","","","","Login - admin",""
"failed","Fri Sep 13 15:00:25 GMT 2024","Fri Sep 13 15:00:25 GMT 2024","14","ProgMusix Final","Products","","","","Positive_ratings_for_product_by_product_id",""
"failed","Fri Sep 13 15:00:25 GMT 2024","Fri Sep 13 15:00:25 GMT 2024","30","ProgMusix Final","Products","","","","Admin_new product",""
"failed","Fri Sep 13 15:00:26 GMT 2024","Fri Sep 13 15:00:26 GMT 2024","19","ProgMusix Final","Products","","","","Negative_ratings_for_product_by_wrong_id",""
"failed","Fri Sep 13 15:00:25 GMT 2024","Fri Sep 13 15:00:25 GMT 2024","36","ProgMusix Final","Users","","","","User Data customer",""
"passed","Fri Sep 13 15:00:26 GMT 2024","Fri Sep 13 15:00:26 GMT 2024","33","ProgMusix Final","Products","","","","Positive_categories_by_id",""
"passed","Fri Sep 13 15:00:25 GMT 2024","Fri Sep 13 15:00:26 GMT 2024","28","ProgMusix Final","Products","","","","Products_by_id",""
"passed","Fri Sep 13 15:00:23 GMT 2024","Fri Sep 13 15:00:23 GMT 2024","33","ProgMusix Final","Registration","","","","Reg - invalid e-mail",""
"passed","Fri Sep 13 15:00:26 GMT 2024","Fri Sep 13 15:00:26 GMT 2024","29","ProgMusix Final","Products","","","","Ratings_for_product_by_id",""
"failed","Fri Sep 13 15:00:25 GMT 2024","Fri Sep 13 15:00:25 GMT 2024","18","ProgMusix Final","Products","","","","Negative_admin_new_category_meglévő",""
"failed","Fri Sep 13 15:00:22 GMT 2024","Fri Sep 13 15:00:23 GMT 2024","1490","ProgMusix Final","Registration","","","","Registration",""
"passed","Fri Sep 13 15:00:25 GMT 2024","Fri Sep 13 15:00:25 GMT 2024","61","ProgMusix Final","Products","","","","All_categories",""
