"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 11 15:14:00 GMT 2024","Wed Sep 11 15:14:04 GMT 2024","4567","Tests","test_reg_negative","TestProgmusix","","","test_reg_invalid_username",""
"passed","Wed Sep 11 15:15:33 GMT 2024","Wed Sep 11 15:15:35 GMT 2024","2225","Tests","test_ProgMusix","TestProgmusix","","","test_contact",""
"passed","Wed Sep 11 15:14:26 GMT 2024","Wed Sep 11 15:14:26 GMT 2024","15","Tests","test_login","TestProgmusix","","","test_change_admin",""
"passed","Wed Sep 11 15:13:58 GMT 2024","Wed Sep 11 15:13:59 GMT 2024","740","Tests","test_reg_negative","TestProgmusix","","","test_reg_negative",""
"passed","Wed Sep 11 15:14:23 GMT 2024","Wed Sep 11 15:14:24 GMT 2024","1472","Tests","test_login","TestProgmusix","","","test_login_positive",""
"passed","Wed Sep 11 15:15:28 GMT 2024","Wed Sep 11 15:15:29 GMT 2024","1343","Tests","test_ProgMusix","TestProgmusix","","","test_login_TAB",""
"passed","Wed Sep 11 15:14:06 GMT 2024","Wed Sep 11 15:14:10 GMT 2024","4656","Tests","test_reg_negative","TestProgmusix","","","test_reg_invalid_email",""
"passed","Wed Sep 11 15:15:37 GMT 2024","Wed Sep 11 15:15:37 GMT 2024","45","Tests","test_ProgMusix","TestProgmusix","","","test_postman1",""
"passed","Wed Sep 11 15:14:27 GMT 2024","Wed Sep 11 15:14:27 GMT 2024","12","Tests","test_login","TestProgmusix","","","test_user_role",""
"passed","Wed Sep 11 15:15:31 GMT 2024","Wed Sep 11 15:15:32 GMT 2024","1170","Tests","test_ProgMusix","TestProgmusix","","","test_login_negative",""
"passed","Wed Sep 11 15:14:12 GMT 2024","Wed Sep 11 15:14:16 GMT 2024","3938","Tests","test_reg_negative","TestProgmusix","","","test_reg_invalid_password",""
"passed","Wed Sep 11 15:13:13 GMT 2024","Wed Sep 11 15:13:53 GMT 2024","40391","Tests","test_registration","TestProgmusix","","","test_reg_email",""
"passed","Wed Sep 11 15:15:23 GMT 2024","Wed Sep 11 15:15:27 GMT 2024","3837","Tests","test_ProgMusix","TestProgmusix","","","test_long_email",""
"passed","Wed Sep 11 15:14:29 GMT 2024","Wed Sep 11 15:14:37 GMT 2024","8117","Tests","test_purchase","TestProgmusix","","","test_paying",""
"passed","Wed Sep 11 15:14:17 GMT 2024","Wed Sep 11 15:14:21 GMT 2024","3632","Tests","test_reg_negative","TestProgmusix","","","test_reg_dif_password",""
"passed","Wed Sep 11 15:13:04 GMT 2024","Wed Sep 11 15:13:12 GMT 2024","8173","Tests","test_registration","TestProgmusix","","","test_regtest",""
"passed","Wed Sep 11 15:13:55 GMT 2024","Wed Sep 11 15:13:57 GMT 2024","2548","Tests","test_reg_negative","TestProgmusix","","","test_reg_TAB",""
"passed","Wed Sep 11 15:15:37 GMT 2024","Wed Sep 11 15:15:37 GMT 2024","10","Postman.test_Postman","tests_Postman","","","","test_postman_1",""
"passed","Wed Sep 11 15:14:41 GMT 2024","Wed Sep 11 15:15:22 GMT 2024","41022","Tests","test_ProgMusix","TestProgmusix","","","test_reg_email",""
