"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Sep 11 13:27:16 GMT 2024","Wed Sep 11 13:27:17 GMT 2024","106","Tests","test_ProgMusix","TestProgmusix","","","test_reg_invalid_password",""
"passed","Wed Sep 11 13:27:35 GMT 2024","Wed Sep 11 13:27:38 GMT 2024","2568","Tests","test_ProgMusix","TestProgmusix","","","test_contact",""
"passed","Wed Sep 11 13:26:23 GMT 2024","Wed Sep 11 13:26:23 GMT 2024","27","Tests","test_login","TestProgmusix","","","test_change_admin",""
"passed","Wed Sep 11 13:27:24 GMT 2024","Wed Sep 11 13:27:28 GMT 2024","3882","Tests","test_ProgMusix","TestProgmusix","","","test_long_email",""
"passed","Wed Sep 11 13:27:05 GMT 2024","Wed Sep 11 13:27:10 GMT 2024","4525","Tests","test_ProgMusix","TestProgmusix","","","test_reg_invalid_username",""
"passed","Wed Sep 11 13:27:18 GMT 2024","Wed Sep 11 13:27:22 GMT 2024","3687","Tests","test_ProgMusix","TestProgmusix","","","test_reg_dif_password",""
"passed","Wed Sep 11 13:27:29 GMT 2024","Wed Sep 11 13:27:31 GMT 2024","1637","Tests","test_ProgMusix","TestProgmusix","","","test_login_TAB",""
"passed","Wed Sep 11 13:28:00 GMT 2024","Wed Sep 11 13:28:00 GMT 2024","28","Tests","test_ProgMusix","TestProgmusix","","","test_postman1",""
"passed","Wed Sep 11 13:25:34 GMT 2024","Wed Sep 11 13:25:42 GMT 2024","8177","Tests","test_registration","TestProgmusix","","","test_regtest",""
"passed","Wed Sep 11 13:25:43 GMT 2024","Wed Sep 11 13:26:19 GMT 2024","36478","Tests","test_registration","TestProgmusix","","","test_reg_email",""
"passed","Wed Sep 11 13:27:32 GMT 2024","Wed Sep 11 13:27:34 GMT 2024","1421","Tests","test_ProgMusix","TestProgmusix","","","test_login_negative",""
"passed","Wed Sep 11 13:26:20 GMT 2024","Wed Sep 11 13:26:22 GMT 2024","1338","Tests","test_login","TestProgmusix","","","test_login_positive",""
"passed","Wed Sep 11 13:27:03 GMT 2024","Wed Sep 11 13:27:04 GMT 2024","790","Tests","test_ProgMusix","TestProgmusix","","","test_reg_negative",""
"passed","Wed Sep 11 13:27:00 GMT 2024","Wed Sep 11 13:27:02 GMT 2024","2551","Tests","test_ProgMusix","TestProgmusix","","","test_reg_TAB",""
"passed","Wed Sep 11 13:27:11 GMT 2024","Wed Sep 11 13:27:15 GMT 2024","3803","Tests","test_ProgMusix","TestProgmusix","","","test_reg_invalid_email",""
"broken","Wed Sep 11 13:27:39 GMT 2024","Wed Sep 11 13:27:59 GMT 2024","19809","Tests","test_ProgMusix","TestProgmusix","","","test_paying",""
"passed","Wed Sep 11 13:26:24 GMT 2024","Wed Sep 11 13:26:59 GMT 2024","34565","Tests","test_ProgMusix","TestProgmusix","","","test_reg_email",""
