"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 11 10:01:59 GMT 2024","Wed Sep 11 10:02:29 GMT 2024","29510","","test_ProgMusix","TestProgmusix","","","test_reg_email",""
"passed","Wed Sep 11 10:02:31 GMT 2024","Wed Sep 11 10:02:31 GMT 2024","16","","test_ProgMusix","TestProgmusix","","","test_change_admin",""
"passed","Wed Sep 11 10:02:59 GMT 2024","Wed Sep 11 10:03:00 GMT 2024","987","","test_ProgMusix","TestProgmusix","","","test_login_TAB",""
"passed","Wed Sep 11 10:02:30 GMT 2024","Wed Sep 11 10:02:30 GMT 2024","432","","test_ProgMusix","TestProgmusix","","","test_login_positive",""
"passed","Wed Sep 11 10:03:10 GMT 2024","Wed Sep 11 10:03:10 GMT 2024","19","Postman.test_Postman","tests_Postman","","","","test_postman_1",""
"passed","Wed Sep 11 10:02:32 GMT 2024","Wed Sep 11 10:02:33 GMT 2024","704","","test_ProgMusix","TestProgmusix","","","test_reg_TAB",""
"broken","Wed Sep 11 10:01:08 GMT 2024","Wed Sep 11 10:01:58 GMT 2024","50541","","test_registration_pm","TestProgmusix","","","test_regtest",""
"passed","Wed Sep 11 10:02:40 GMT 2024","Wed Sep 11 10:02:45 GMT 2024","4382","","test_ProgMusix","TestProgmusix","","","test_reg_invalid_email",""
"passed","Wed Sep 11 10:03:10 GMT 2024","Wed Sep 11 10:03:10 GMT 2024","43","","test_ProgMusix","TestProgmusix","","","test_postman1",""
"passed","Wed Sep 11 10:02:54 GMT 2024","Wed Sep 11 10:02:57 GMT 2024","3696","","test_ProgMusix","TestProgmusix","","","test_long_email",""
"broken","Wed Sep 11 10:02:34 GMT 2024","Wed Sep 11 10:02:34 GMT 2024","61","","test_ProgMusix","TestProgmusix","","","test_reg_negative",""
"passed","Wed Sep 11 10:03:02 GMT 2024","Wed Sep 11 10:03:03 GMT 2024","1084","","test_ProgMusix","TestProgmusix","","","test_login_negative",""
"passed","Wed Sep 11 10:02:49 GMT 2024","Wed Sep 11 10:02:53 GMT 2024","3674","","test_ProgMusix","TestProgmusix","","","test_reg_dif_password",""
"passed","Wed Sep 11 10:02:35 GMT 2024","Wed Sep 11 10:02:39 GMT 2024","3804","","test_ProgMusix","TestProgmusix","","","test_reg_invalid_username",""
"broken","Wed Sep 11 10:03:08 GMT 2024","Wed Sep 11 10:03:08 GMT 2024","76","","test_ProgMusix","TestProgmusix","","","test_paying",""
"passed","Wed Sep 11 10:03:05 GMT 2024","Wed Sep 11 10:03:07 GMT 2024","2331","","test_ProgMusix","TestProgmusix","","","test_contact",""
"broken","Wed Sep 11 10:02:47 GMT 2024","Wed Sep 11 10:02:47 GMT 2024","104","","test_ProgMusix","TestProgmusix","","","test_reg_invalid_password",""
