"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 10 16:44:41 GMT 2024","Tue Sep 10 16:44:48 GMT 2024","6584","","test_ProgMusix","TestProgmusix","","","test_reg_invalid_password",""
"broken","Tue Sep 10 16:45:08 GMT 2024","Tue Sep 10 16:45:29 GMT 2024","20853","","test_ProgMusix","TestProgmusix","","","test_paying",""
"passed","Tue Sep 10 16:44:27 GMT 2024","Tue Sep 10 16:44:33 GMT 2024","6565","","test_ProgMusix","TestProgmusix","","","test_reg_invalid_username",""
"passed","Tue Sep 10 16:44:26 GMT 2024","Tue Sep 10 16:44:26 GMT 2024","553","","test_ProgMusix","TestProgmusix","","","test_reg_negative",""
"passed","Tue Sep 10 16:45:06 GMT 2024","Tue Sep 10 16:45:07 GMT 2024","1690","","test_ProgMusix","TestProgmusix","","","test_contact",""
"passed","Tue Sep 10 16:45:04 GMT 2024","Tue Sep 10 16:45:05 GMT 2024","816","","test_ProgMusix","TestProgmusix","","","test_login_negative",""
"passed","Tue Sep 10 16:44:34 GMT 2024","Tue Sep 10 16:44:41 GMT 2024","6703","","test_ProgMusix","TestProgmusix","","","test_reg_invalid_email",""
"passed","Tue Sep 10 16:45:03 GMT 2024","Tue Sep 10 16:45:03 GMT 2024","332","","test_ProgMusix","TestProgmusix","","","test_login_TAB",""
"passed","Tue Sep 10 16:44:01 GMT 2024","Tue Sep 10 16:44:21 GMT 2024","20184","","test_ProgMusix","TestProgmusix","","","test_reg_email",""
"passed","Tue Sep 10 16:44:25 GMT 2024","Tue Sep 10 16:44:25 GMT 2024","522","","test_ProgMusix","TestProgmusix","","","test_reg_TAB",""
"passed","Tue Sep 10 16:45:29 GMT 2024","Tue Sep 10 16:45:29 GMT 2024","18","","test_ProgMusix","TestProgmusix","","","test_postman1",""
"broken","Tue Sep 10 16:43:07 GMT 2024","Tue Sep 10 16:44:00 GMT 2024","53452","","test_ProgMusix","TestProgmusix","","","test_regtest",""
"passed","Tue Sep 10 16:44:56 GMT 2024","Tue Sep 10 16:45:02 GMT 2024","6772","","test_ProgMusix","TestProgmusix","","","test_long_email",""
"passed","Tue Sep 10 16:44:21 GMT 2024","Tue Sep 10 16:44:24 GMT 2024","2371","","test_ProgMusix","TestProgmusix","","","test_login_positive",""
"passed","Tue Sep 10 16:45:29 GMT 2024","Tue Sep 10 16:45:29 GMT 2024","10","Postman.test_Postman","tests_Postman","","","","test_postman_1",""
"passed","Tue Sep 10 16:44:49 GMT 2024","Tue Sep 10 16:44:55 GMT 2024","6554","","test_ProgMusix","TestProgmusix","","","test_reg_dif_password",""
