"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Sep 13 09:34:30 GMT 2024","Fri Sep 13 09:34:32 GMT 2024","1989","Tests","test_ProgMusix","TestProgmusix","","","test_contact",""
"broken","Fri Sep 13 09:34:34 GMT 2024","Fri Sep 13 09:35:25 GMT 2024","51656","Tests","test_purchase","TestProgmusix","","","test_paying",""
"passed","Fri Sep 13 09:32:50 GMT 2024","Fri Sep 13 09:32:52 GMT 2024","2528","Tests","test_reg_negative","TestProgmusix","","","test_reg_TAB",""
"passed","Fri Sep 13 09:33:04 GMT 2024","Fri Sep 13 09:33:08 GMT 2024","3645","Tests","test_reg_negative","TestProgmusix","","","test_reg_invalid_password",""
"passed","Fri Sep 13 09:33:16 GMT 2024","Fri Sep 13 09:33:16 GMT 2024","8","Postman.test_Postman","tests_Postman","","","","test_postman_1",""
"passed","Fri Sep 13 09:33:16 GMT 2024","Fri Sep 13 09:33:16 GMT 2024","14","Tests","test_login","TestProgmusix","","","test_user_role",""
"passed","Fri Sep 13 09:32:54 GMT 2024","Fri Sep 13 09:32:59 GMT 2024","4444","Tests","test_reg_negative","TestProgmusix","","","test_reg_invalid_username",""
"passed","Fri Sep 13 09:32:59 GMT 2024","Fri Sep 13 09:33:04 GMT 2024","4506","Tests","test_reg_negative","TestProgmusix","","","test_reg_invalid_email",""
"passed","Fri Sep 13 09:34:22 GMT 2024","Fri Sep 13 09:34:26 GMT 2024","3512","Tests","test_ProgMusix","TestProgmusix","","","test_long_email",""
"passed","Fri Sep 13 09:33:18 GMT 2024","Fri Sep 13 09:33:34 GMT 2024","15923","Postman.test_Postman","tests_Postman","","","","test_postman_user",""
"passed","Fri Sep 13 09:33:16 GMT 2024","Fri Sep 13 09:33:18 GMT 2024","1367","Postman.test_Postman","tests_Postman","","","","test_postman_reg",""
"passed","Fri Sep 13 09:31:51 GMT 2024","Fri Sep 13 09:31:59 GMT 2024","8582","Tests","test_registration","TestProgmusix","","","test_regtest",""
"passed","Fri Sep 13 09:33:09 GMT 2024","Fri Sep 13 09:33:12 GMT 2024","3531","Tests","test_reg_negative","TestProgmusix","","","test_reg_dif_password",""
"passed","Fri Sep 13 09:34:28 GMT 2024","Fri Sep 13 09:34:29 GMT 2024","806","Tests","test_ProgMusix","TestProgmusix","","","test_login_negative",""
"passed","Fri Sep 13 09:34:26 GMT 2024","Fri Sep 13 09:34:28 GMT 2024","1210","Tests","test_ProgMusix","TestProgmusix","","","test_login_TAB",""
"passed","Fri Sep 13 09:33:13 GMT 2024","Fri Sep 13 09:33:15 GMT 2024","1281","Tests","test_login","TestProgmusix","","","test_login_positive",""
"passed","Fri Sep 13 09:33:35 GMT 2024","Fri Sep 13 09:34:21 GMT 2024","46713","Tests","test_ProgMusix","TestProgmusix","","","test_reg_email",""
"passed","Fri Sep 13 09:32:53 GMT 2024","Fri Sep 13 09:32:54 GMT 2024","577","Tests","test_reg_negative","TestProgmusix","","","test_reg_negative",""
"passed","Fri Sep 13 09:32:00 GMT 2024","Fri Sep 13 09:32:48 GMT 2024","48410","Tests","test_registration","TestProgmusix","","","test_reg_email",""
"passed","Fri Sep 13 09:34:32 GMT 2024","Fri Sep 13 09:34:32 GMT 2024","21","Tests","test_ProgMusix","TestProgmusix","","","test_postman1",""
"passed","Fri Sep 13 09:32:49 GMT 2024","Fri Sep 13 09:32:49 GMT 2024","10","Tests","test_registration","TestProgmusix","","","test_change_admin_email",""
