"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 11 14:23:56 GMT 2024","Wed Sep 11 14:24:05 GMT 2024","8768","Tests","test_registration","TestProgmusix","","","test_regtest",""
"passed","Wed Sep 11 14:24:51 GMT 2024","Wed Sep 11 14:24:55 GMT 2024","4512","Tests","test_reg_negative","TestProgmusix","","","test_reg_invalid_username",""
"broken","Wed Sep 11 14:25:21 GMT 2024","Wed Sep 11 14:25:40 GMT 2024","18608","Tests","test_purchase","TestProgmusix","","","test_paying",""
"passed","Wed Sep 11 14:24:56 GMT 2024","Wed Sep 11 14:25:01 GMT 2024","4881","Tests","test_reg_negative","TestProgmusix","","","test_reg_invalid_email",""
"passed","Wed Sep 11 14:25:17 GMT 2024","Wed Sep 11 14:25:17 GMT 2024","23","Tests","test_login","TestProgmusix","","","test_change_admin",""
"passed","Wed Sep 11 14:25:18 GMT 2024","Wed Sep 11 14:25:18 GMT 2024","34","Tests","test_login","TestProgmusix","","","test_user_role",""
"passed","Wed Sep 11 14:24:49 GMT 2024","Wed Sep 11 14:24:50 GMT 2024","642","Tests","test_reg_negative","TestProgmusix","","","test_reg_negative",""
"passed","Wed Sep 11 14:25:09 GMT 2024","Wed Sep 11 14:25:13 GMT 2024","3622","Tests","test_reg_negative","TestProgmusix","","","test_reg_dif_password",""
"passed","Wed Sep 11 14:24:45 GMT 2024","Wed Sep 11 14:24:48 GMT 2024","2657","Tests","test_reg_negative","TestProgmusix","","","test_reg_TAB",""
"passed","Wed Sep 11 14:24:06 GMT 2024","Wed Sep 11 14:24:44 GMT 2024","38183","Tests","test_registration","TestProgmusix","","","test_reg_email",""
"passed","Wed Sep 11 14:25:03 GMT 2024","Wed Sep 11 14:25:07 GMT 2024","4185","Tests","test_reg_negative","TestProgmusix","","","test_reg_invalid_password",""
"passed","Wed Sep 11 14:25:15 GMT 2024","Wed Sep 11 14:25:16 GMT 2024","1331","Tests","test_login","TestProgmusix","","","test_login_positive",""
