"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Sep 13 09:01:28 GMT 2024","Fri Sep 13 09:02:16 GMT 2024","47626","Tests","test_registration","TestProgmusix","","","test_reg_email",""
"passed","Fri Sep 13 09:02:43 GMT 2024","Fri Sep 13 09:02:43 GMT 2024","10","Tests","test_login","TestProgmusix","","","test_user_role",""
"passed","Fri Sep 13 09:03:55 GMT 2024","Fri Sep 13 09:03:57 GMT 2024","1541","Tests","test_ProgMusix","TestProgmusix","","","test_contact",""
"passed","Fri Sep 13 09:02:44 GMT 2024","Fri Sep 13 09:02:44 GMT 2024","9","Postman.test_Postman","tests_Postman","","","","test_postman_1",""
"passed","Fri Sep 13 09:02:32 GMT 2024","Fri Sep 13 09:02:36 GMT 2024","3571","Tests","test_reg_negative","TestProgmusix","","","test_reg_invalid_password",""
"passed","Fri Sep 13 09:03:58 GMT 2024","Fri Sep 13 09:03:58 GMT 2024","21","Tests","test_ProgMusix","TestProgmusix","","","test_postman1",""
"passed","Fri Sep 13 09:03:59 GMT 2024","Fri Sep 13 09:04:04 GMT 2024","4873","Tests","test_purchase","TestProgmusix","","","test_paying",""
"passed","Fri Sep 13 09:02:44 GMT 2024","Fri Sep 13 09:02:45 GMT 2024","1458","Postman.test_Postman","tests_Postman","","","","test_postman_reg",""
"passed","Fri Sep 13 09:03:52 GMT 2024","Fri Sep 13 09:03:53 GMT 2024","1207","Tests","test_ProgMusix","TestProgmusix","","","test_login_TAB",""
"passed","Fri Sep 13 09:02:17 GMT 2024","Fri Sep 13 09:02:20 GMT 2024","2518","Tests","test_reg_negative","TestProgmusix","","","test_reg_TAB",""
"passed","Fri Sep 13 09:02:41 GMT 2024","Fri Sep 13 09:02:42 GMT 2024","1269","Tests","test_login","TestProgmusix","","","test_login_positive",""
"passed","Fri Sep 13 09:02:36 GMT 2024","Fri Sep 13 09:02:40 GMT 2024","3787","Tests","test_reg_negative","TestProgmusix","","","test_reg_dif_password",""
"passed","Fri Sep 13 09:03:48 GMT 2024","Fri Sep 13 09:03:51 GMT 2024","3519","Tests","test_ProgMusix","TestProgmusix","","","test_long_email",""
"passed","Fri Sep 13 09:03:01 GMT 2024","Fri Sep 13 09:03:47 GMT 2024","45685","Tests","test_ProgMusix","TestProgmusix","","","test_reg_email",""
"passed","Fri Sep 13 09:03:54 GMT 2024","Fri Sep 13 09:03:55 GMT 2024","865","Tests","test_ProgMusix","TestProgmusix","","","test_login_negative",""
"passed","Fri Sep 13 09:02:21 GMT 2024","Fri Sep 13 09:02:21 GMT 2024","631","Tests","test_reg_negative","TestProgmusix","","","test_reg_negative",""
"passed","Fri Sep 13 09:02:27 GMT 2024","Fri Sep 13 09:02:31 GMT 2024","4528","Tests","test_reg_negative","TestProgmusix","","","test_reg_invalid_email",""
"passed","Fri Sep 13 09:02:45 GMT 2024","Fri Sep 13 09:03:00 GMT 2024","15048","Postman.test_Postman","tests_Postman","","","","test_postman_user",""
"passed","Fri Sep 13 09:02:22 GMT 2024","Fri Sep 13 09:02:26 GMT 2024","4476","Tests","test_reg_negative","TestProgmusix","","","test_reg_invalid_username",""
"passed","Fri Sep 13 09:02:16 GMT 2024","Fri Sep 13 09:02:16 GMT 2024","15","Tests","test_registration","TestProgmusix","","","test_change_admin_email",""
"passed","Fri Sep 13 09:01:19 GMT 2024","Fri Sep 13 09:01:27 GMT 2024","8658","Tests","test_registration","TestProgmusix","","","test_regtest",""
